paper_id,author,year,genus,species,genus_species,introduced,invasive,cultivated,plant_status,sample_country,sample_continent,exo_NA,exo_SA,exo_AU,exo_AS,exo_EU,exo_AF,nat_NA,nat_SA,nat_AU,nat_AS,nat_EU,nat_AF,num_nodules,num_plants,Achromobacter_sp,Achromobacter_xylosoxidans,Agrobacterium_sp,Agrobacterium_tumefaciens,Agrobacterium_radiobacter,Azorhizobium_sp,Azorhizobium_doebereinerae,Bacillus_sp,Bacillus_simplex,Bradyrhizobium_sp,Bradyrhizobium_betae,Bradyrhizobium_canariense,Bradyrhizobium_cytisi,Bradyrhizobium_elkanii,Bradyrhizobium_iriomatense,Bradyrhizobium_japonicum,Bradyrhizobium_liaoingense,Bradyrhizobium_pachyrhizi,Bradyrhizobium_retamae,Bradyrhizobium_rifense,Bradyrhizobium_yuanmingense,Burkholderia_sp,Burkholderia_caledonica,Burkholderia_caribensis,Burkholderia_diazotrophica,Burkholderia_fungorum,Burkholderia_graminis,Burkholderia_kururiensis,Burkholderia_mimosarum,Burkholderia_nodosa,Burkholderia_phenoliruptrix,Burkholderia_phymatum,Burkholderia_phytofirmans,Burkholderia_sabiae,Burkholderia_sacchari,Burkholderia_terricola,Burkholderia_terrae,Burkholderia_tuberum,Burkholderia_xenovorans,Chronobacter_sp,Chronobacter_dublinensis,Cupriavidus_sp,Cupriavidus_necator,Cupriavidus_taiwanensis,Enterobacter_sp,Enterobacter_cancerogenus,Enterobacter_cloacae,Enterobacter_sacchari,Mesorhizobium_sp,Mesorhizobium_amorphae,Mesorhizobium_australicum,Mesorhizobium_caraganae,Mesorhizobium_ciceri,Mesorhizobium_huakuii,Mesorhizobium_loti,Mesorhizobium_mediterraneum,Mesorhizobium_opportunistum,Mesorhizobium_plurifarium,Mesorhizobium_tamadayense,Mesorhizobium_tianshanense,Methylobacterium_sp,Novosphingobium_sp,Novosphingobium_subterraneum,Ochrobactrum_sp,Ochrobactrum_cytisi,Ochrobactrum_lupini,Paenibacillus_sp,Paenibacillus_sonchi,Paenibacillus_prosopidis,Pantoea_sp,Pantoea_agglomerans,Phyllobacterium_sp,Phyllobacterium_myrsinacearum,Phyllobacterium_trifolii,Planomicrobium_sp,Planomicrobium_glaciei,Pleomorphomonas_sp,Pleomorphomonas_oryzae,Rahnella_sp,Rahnella_aquatilis,Rhizobium_sp,Rhizobium_etli,Rhizobium_galegae,Rhizobium_gallicum,Rhizobium_giardinii,Rhizobium_huautlense,Rhizobium_leguminosarum,Rhizobium_leucaenae,Rhizobium_loessense,Rhizobium_lusitanum,Rhizobium_mesoamericanum,Rhizobium_miluonense,Rhizobium_mongolense,Rhizobium_multihospitium,Rhizobium_phaseoli,Rhizobium_pisi,Rhizobium_radiobacter,Rhizobium_sullae,Rhizobium_tropici,Rhodococcus_sp,Rhodococcus_erythropolis,Serratia_sp,Serratia_liquefaciens,Serratia_proteamaculans,Sinorhizobium_sp,Sinorhizobium_fredii,Sinorhizobium_kostiense,Sinorhizobium_kummerowiae,Sinorhizobium_medicae,Sinorhizobium_meliloti,Sinorhizobium_terangae,Ensifer_sp,Ensifer_maghrebium,Ensifer_xericitae,Escherichia_coli,Rhizobium_vallis,Ensifer_arboris,Sinorhizobium_saheli,Ensifer_saheli,Mesorhizobium_septentrionale,Mesorhizobium_temperatum,Ralstonia_taiwanesis,Mesorhizobium_alhagi,Rhizobium_mesosinicum,Bradyrhizobium_triomotense,Herbaspirillum_sp,Rhizobium_multihospitium,Labrys_neptuniae,Bradyrhizobium_ingae,Rhizobium_alamii,Pseudomonas_brassicacearum,Azorhizobium_caulinodans,E_kummerowiae,R. cellulosilyticum,Alphaproteobacteria_sp,Tardiphaga_robiniae,Burkholderia_rhynchosiae,Mesorhizobium_gobiense,Mesorhizobium_meliloti,Paracoccus_halophilus,Sphinogomonas_pruni,Inguilinus_limosus,Pseudomonas_fluorescense,Serratia_plymuthica,Mycobacterium_sacrum,Nocardia_uniformis,Streptomyces_bottropensis,Paenibacillus_amylolyticus,Brevibacillus_borstelenis,Lysinibacillus_fusiformis,Bacillus_safensis,Bacillus_licheniformis,Bacillus_cereus,Bacillus_pumilus,Staphylococcus_saprophyticus,Ensifer_meliloti,Ensifer_medicae,Bradyrhizobium_liaoningense,Rhizobium_trifolii,Aminobacter_aminovorans,Ensifer_fredii,Ensifer_numidicus,Acinetobacter_sp,Ensifer_garamanticus,Agrobacterium_rubi,Mesorhizobium_kuakuii,Mesorhizobium_camelthorni,Mesorhizobium_tarimense,Rhizobium_rhizogenes,Ensifer_morelense,Ensifer_adhaerens,Ensifer_aboris,Bradyrhizobium_genospecies_BT,Rhizobium_genospecies_RT,Devosia_neptuniae,Herbaspirillum_frisingense,Pseudomonas_putida,Pseudomonas_sp,Paenibacillus_agarexedens,Paenibacillus_glycanilyticus,Paenibacillus_pabuli,Bacillus_senegalensis,Brevibacillus_brevis,Caulobacter_vibrioides,Enterobacteriaceae_sp,Microbacterium_flavescens,Microbacterium_trichothecenolyticum,Variovorax_paradoxus,Variovorax_sp,Acinetobacter_haemolyticus,Ancylobacter_sp,Arthrobacter_sp,Chitinophaga_sancti,Comamonas_testosteroni,Kaistia_sp,Mycobacterium_fredriksbergense,Roseateles_depolymerans,Stenotrophomonas_maltophilia,Methylobacterium_nodulans,Azospirillum_brasilense,Bradyrhizobium_sp_(Lupinus),Stenotrophomonas_sp,Methylobacterium bullatum,Allorhizobium_undicola,Paenibacillus_sepulcri,Sinorhizobium_americanum,Sinorhizobium_americanus,Shinella_sp,Ensifer_kostiense,Ensifer_xinjiangense,Rhizobium_yanglingense,Shinella_kummerowiae,Agrobacterium_vitis,Ensifer_mexicanus,Mesorhizobium_chacoense,Mesorhizobium_albiziae,Mesorhizobium_shangrilense,Burkholderia_cepacia,Rhizobium_alkalisoli,Burkholderia_aspalathi,Sinorhizobium_saheli,Rhizobium_loti,Sinorhizobium_indiaense,Sinorhizobium_abri,Dyella_so,Microbacterium_sp,Staphylococcus_sp,Rhizobium_helanshanense,Pseudoalteromonas_sp,Ralstonia_picketti,Rhizobium_sphaerophysae,Kocuria_sp,starkeya_sp,Rhizobium_vignae,Rhizobium_herbae,Phylloacterium_leguminum,Bosea_eneae,Sinorhizobium_chiapanecum,Sinorhizobium_mexicanum,Rhizobium_calliandrae,Rhizobium_jaguaris,Rhizobium_mayense,Ensifer_terangae,Bradyrhizobium_jicamae,Bradyrhizobium_arachidis,Bradyrhizobium_lablabi,Rhizbium_tumefaciens,Rhizobium_meliloti,Rhizobium_kunmingense,Burkholderia_symbiotica,Agrobacterum_rhizogenes,Klebsiella_sp,Sinorhizobium_arboris,Mesorhizobium_metallidurans,Sinorhizobium_morelense,Salmonella_sp,Citrobacter_sp,Erwinia_sp,Rhizobium_indigoferae,Rhizobium_qilianshanense,Rhizobium_taibaishanense,Mesorhizobium_sangaii,Mesorhizobium_robiniae,Mitsuaria_sp,
21,Andronov et al,2003,Galega,orientalis,Galega_orientalis,1,1,1,invasive,Russia,AS,0,0,0,1,1,0,0,0,0,1,0,0,47,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,Andronov et al,2003,Galega,officinalis,Galega_officinalis,1,1,1,native,Russia,AS,1,1,1,0,1,1,0,0,0,0,1,0,54,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,Andrus et al,2012,Mimosa,diplotricha,Mimosa_diplotricha,1,1,1,invasive,Philippines,AS,0,0,1,1,0,1,1,1,0,0,0,0,11,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,Andrus et al,2012,Mimosa,pudica,Mimosa_pudica,1,1,1,invasive,Philippines,AS,0,0,1,1,0,1,1,1,0,0,0,0,11,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,Aoki et al,2013,Lathyrus,japonicus,Lathyrus_japonicus,1,,1,native,Canada,NA,0,1,0,0,0,0,1,0,0,1,1,1,63,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,Aoki et al,2013,Lathyrus,japonicus,Lathyrus_japonicus,1,,1,native,Japan,AS,0,1,0,0,0,0,1,0,0,1,1,1,63,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,Crisostomo et al,2013,Acacia,saligna,Acacia_saligna,1,1,1,invasive,Portugal,EU,1,1,1,1,1,1,0,0,1,0,0,0,112,32,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,Crisostomo et al,2013,Acacia,longifolia,Acacia_longifolia,1,,0,native,Australia,AU,1,1,1,1,1,1,0,0,1,0,0,0,61,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,Crisostomo et al,2013,Acacia,saligna,Acacia_saligna,1,,1,native,Australia,AU,1,1,1,1,1,1,0,0,1,0,0,0,58,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,Armas-Capote et al,2013,Cicer,canariense,Cicer_canariense,0,0,0,native,Canary_Islands,AF,0,0,0,0,0,0,0,0,0,0,0,1,113,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,Aserse et al,2012,Crotalaria,incana,Crotalaria_incana,1,1,1,invasive,Ethiopia,AF,1,1,1,1,0,1,1,1,0,0,0,0,12,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,Aserse et al,2012,Glycine,max,Glycine_max,1,1,1,invasive,Ethiopia,AF,1,0,1,1,1,1,0,1,0,1,0,0,13,999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,Aserse et al,2012,Crotalaria,spinosa,Crotalaria_spinosa,0,0,0,native,Ethiopia,AF,0,0,0,0,0,0,0,0,0,0,0,1,2,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,Aserse et al,2012,Erythrina,brucei,Erythrina_brucei,0,0,0,native,Ethiopia,AF,0,0,0,0,0,0,0,0,0,0,0,1,8,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,Aserse et al,2012,Indigofea,amorphoides,Indigofea_amorphoides,0,0,0,native,Ethiopia,AF,0,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,Aserse et al,2012,Indigofera,arrecta,Indigofera_arrecta,1,,1,native,Ethiopia,AF,0,0,1,1,0,1,0,0,0,0,0,1,17,999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,Aserse et al,2013,Crotalaria,incana,Crotalaria_incana,1,1,1,invasive,Ethiopia,AF,1,1,1,1,0,1,1,1,0,0,0,0,12,999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
